T,P [kPa],,,,,,,,,,,,,,,,,
26,223.703,137.999,45.953,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
27,224.452,138.461,46.109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
28,225.201,138.924,46.264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
29,225.950,139.387,46.419,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
30,226.699,139.849,46.574,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
31,227.448,140.312,46.729,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
32,228.197,140.774,46.884,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
33,228.946,141.237,47.039,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
34,229.695,141.699,47.194,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
35,230.444,142.162,47.348,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
36,231.193,142.624,47.503,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
37,231.942,143.087,47.658,23.800,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
38,232.690,143.549,47.813,23.878,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
39,233.439,144.011,47.967,23.956,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
40,234.188,144.474,48.122,24.033,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
41,234.937,144.936,48.277,24.111,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
42,235.686,145.398,48.431,24.189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
43,236.434,145.861,48.586,24.267,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
44,237.183,146.323,48.741,24.345,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
45,237.932,146.785,48.895,24.422,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
46,238.681,147.247,49.050,24.500,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
47,239.429,147.710,49.204,24.578,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
48,240.178,148.172,49.359,24.655,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
49,240.927,148.634,49.513,24.733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
50,241.675,149.096,49.668,24.811,12.381,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
51,242.424,149.558,49.822,24.888,12.421,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
52,243.173,150.020,49.977,24.966,12.460,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
53,243.921,150.483,50.131,25.043,12.499,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
54,244.670,150.945,50.286,25.121,12.538,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
55,245.419,151.407,50.440,25.198,12.577,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
56,246.167,151.869,50.595,25.276,12.616,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
57,246.916,152.331,50.749,25.354,12.655,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
58,247.664,152.793,50.904,25.431,12.694,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
59,248.413,153.255,51.058,25.508,12.733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
60,249.162,153.717,51.212,25.586,12.773,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
61,249.910,154.179,51.367,25.663,12.812,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62,250.659,154.641,51.521,25.741,12.851,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
63,251.407,155.103,51.675,25.818,12.890,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
64,252.156,155.565,51.830,25.896,12.929,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
65,252.904,156.027,51.984,25.973,12.967,6.204,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
66,253.653,156.489,52.138,26.051,13.006,6.223,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
67,254.401,156.951,52.293,26.128,13.045,6.242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
68,255.150,157.413,52.447,26.205,13.084,6.261,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
69,255.898,157.875,52.601,26.283,13.123,6.280,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
70,256.647,158.337,52.756,26.360,13.162,6.299,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
71,257.395,158.799,52.910,26.437,13.201,6.318,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
72,258.143,159.261,53.064,26.515,13.240,6.337,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
73,258.892,159.723,53.218,26.592,13.279,6.356,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
74,259.640,160.185,53.373,26.669,13.318,6.375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
75,260.389,160.647,53.527,26.747,13.357,6.393,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
76,261.137,161.109,53.681,26.824,13.396,6.412,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
77,261.886,161.571,53.835,26.901,13.434,6.431,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
78,262.634,162.033,53.990,26.979,13.473,6.450,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
79,263.382,162.495,54.144,27.056,13.512,6.469,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
80,264.131,162.957,54.298,27.133,13.551,6.488,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
81,264.879,163.419,54.452,27.211,13.590,6.507,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
82,265.627,163.880,54.606,27.288,13.629,6.525,3.247,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
83,266.376,164.342,54.761,27.365,13.667,6.544,3.256,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
84,267.124,164.804,54.915,27.442,13.706,6.563,3.266,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
85,267.873,165.266,55.069,27.520,13.745,6.582,3.276,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
86,268.621,165.728,55.223,27.597,13.784,6.601,3.285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
87,269.369,166.190,55.377,27.674,13.823,6.620,3.295,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
88,270.118,166.652,55.532,27.751,13.861,6.638,3.304,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
89,270.866,167.113,55.686,27.829,13.900,6.657,3.314,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
90,271.614,167.575,55.840,27.906,13.939,6.676,3.323,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
91,272.363,168.037,55.994,27.983,13.978,6.695,3.333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
92,273.111,168.499,56.148,28.060,14.016,6.713,3.343,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
93,273.859,168.961,56.302,28.138,14.055,6.732,3.352,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
94,274.607,169.423,56.456,28.215,14.094,6.751,3.362,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
95,275.356,169.884,56.611,28.292,14.133,6.770,3.371,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
96,276.104,170.346,56.765,28.369,14.171,6.788,3.381,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
97,276.852,170.808,56.919,28.446,14.210,6.807,3.390,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
98,277.601,171.270,57.073,28.524,14.249,6.826,3.400,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
99,278.349,171.732,57.227,28.601,14.288,6.845,3.409,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
100,279.097,172.193,57.381,28.678,14.326,6.863,3.419,1.696,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
101,279.846,172.655,57.535,28.755,14.365,6.882,3.428,1.701,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
102,280.594,173.117,57.689,28.832,14.404,6.901,3.438,1.706,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
103,281.342,173.579,57.843,28.910,14.443,6.920,3.447,1.711,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
104,282.090,174.041,57.997,28.987,14.481,6.938,3.457,1.716,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
105,282.839,174.502,58.152,29.064,14.520,6.957,3.466,1.720,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
106,283.587,174.964,58.306,29.141,14.559,6.976,3.476,1.725,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
107,284.335,175.426,58.460,29.218,14.597,6.994,3.485,1.730,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
108,285.083,175.888,58.614,29.295,14.636,7.013,3.495,1.735,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
109,285.832,176.349,58.768,29.372,14.675,7.032,3.504,1.740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
110,286.580,176.811,58.922,29.450,14.713,7.051,3.514,1.745,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
111,287.328,177.273,59.076,29.527,14.752,7.069,3.523,1.750,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
112,288.076,177.735,59.230,29.604,14.791,7.088,3.533,1.755,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
113,288.825,178.196,59.384,29.681,14.829,7.107,3.542,1.759,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
114,289.573,178.658,59.538,29.758,14.868,7.125,3.551,1.764,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
115,290.321,179.120,59.692,29.835,14.907,7.144,3.561,1.769,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
116,291.069,179.582,59.846,29.912,14.945,7.163,3.570,1.774,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
117,291.817,180.043,60.000,29.990,14.984,7.181,3.580,1.779,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
118,292.566,180.505,60.154,30.067,15.023,7.200,3.589,1.784,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
119,293.314,180.967,60.308,30.144,15.061,7.219,3.599,1.788,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
120,294.062,181.428,60.462,30.221,15.100,7.237,3.608,1.793,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
121,294.810,181.890,60.616,30.298,15.139,7.256,3.618,1.798,0.888,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
122,295.558,182.352,60.770,30.375,15.177,7.275,3.627,1.803,0.890,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
123,296.307,182.814,60.925,30.452,15.216,7.293,3.636,1.808,0.893,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
124,297.055,183.275,61.079,30.529,15.255,7.312,3.646,1.813,0.895,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
125,297.803,183.737,61.233,30.606,15.293,7.330,3.655,1.817,0.898,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
126,298.551,184.199,61.387,30.684,15.332,7.349,3.665,1.822,0.900,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
127,299.299,184.660,61.541,30.761,15.371,7.368,3.674,1.827,0.903,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
128,300.048,185.122,61.695,30.838,15.409,7.386,3.683,1.832,0.905,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
129,300.796,185.584,61.849,30.915,15.448,7.405,3.693,1.837,0.908,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
130,301.544,186.045,62.003,30.992,15.487,7.424,3.702,1.841,0.910,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
131,302.292,186.507,62.157,31.069,15.525,7.442,3.712,1.846,0.913,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
132,303.040,186.969,62.311,31.146,15.564,7.461,3.721,1.851,0.915,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
133,303.789,187.431,62.465,31.223,15.602,7.480,3.730,1.856,0.918,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
134,304.537,187.892,62.619,31.300,15.641,7.498,3.740,1.860,0.920,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
135,305.285,188.354,62.773,31.377,15.680,7.517,3.749,1.865,0.923,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
136,306.033,188.816,62.927,31.454,15.718,7.535,3.759,1.870,0.925,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
137,306.781,189.277,63.081,31.531,15.757,7.554,3.768,1.875,0.928,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
138,307.529,189.739,63.235,31.609,15.795,7.573,3.777,1.880,0.930,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
139,308.278,190.201,63.389,31.686,15.834,7.591,3.787,1.884,0.933,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
140,309.026,190.662,63.543,31.763,15.873,7.610,3.796,1.889,0.935,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
141,309.774,191.124,63.697,31.840,15.911,7.628,3.806,1.894,0.938,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
142,310.522,191.586,63.851,31.917,15.950,7.647,3.815,1.899,0.940,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
143,311.270,192.047,64.005,31.994,15.988,7.666,3.824,1.903,0.943,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
144,312.018,192.509,64.159,32.071,16.027,7.684,3.834,1.908,0.945,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
145,312.766,192.971,64.313,32.148,16.066,7.703,3.843,1.913,0.948,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
146,313.515,193.432,64.466,32.225,16.104,7.721,3.852,1.918,0.950,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
147,314.263,193.894,64.620,32.302,16.143,7.740,3.862,1.922,0.953,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
148,315.011,194.356,64.774,32.379,16.181,7.759,3.871,1.927,0.955,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
149,315.759,194.817,64.928,32.456,16.220,7.777,3.880,1.932,0.957,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
150,316.507,195.279,65.082,32.533,16.259,7.796,3.890,1.937,0.960,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
151,317.255,195.741,65.236,32.610,16.297,7.814,3.899,1.941,0.962,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
152,318.003,196.202,65.390,32.687,16.336,7.833,3.909,1.946,0.965,0.375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
153,318.752,196.664,65.544,32.764,16.374,7.852,3.918,1.951,0.967,0.376,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
154,319.500,197.125,65.698,32.841,16.413,7.870,3.927,1.956,0.970,0.377,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
155,320.248,197.587,65.852,32.918,16.452,7.889,3.937,1.960,0.972,0.378,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
156,320.996,198.049,66.006,32.995,16.490,7.907,3.946,1.965,0.975,0.379,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
157,321.744,198.510,66.160,33.073,16.529,7.926,3.955,1.970,0.977,0.380,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
158,322.492,198.972,66.314,33.150,16.567,7.944,3.965,1.975,0.979,0.382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
159,323.240,199.434,66.468,33.227,16.606,7.963,3.974,1.979,0.982,0.383,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
160,323.989,199.895,66.622,33.304,16.644,7.982,3.983,1.984,0.984,0.384,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
161,324.737,200.357,66.776,33.381,16.683,8.000,3.993,1.989,0.987,0.385,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
162,325.485,200.819,66.930,33.458,16.722,8.019,4.002,1.994,0.989,0.386,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
163,326.233,201.280,67.084,33.535,16.760,8.037,4.011,1.998,0.992,0.387,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
164,326.981,201.742,67.238,33.612,16.799,8.056,4.021,2.003,0.994,0.388,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
165,327.729,202.203,67.392,33.689,16.837,8.075,4.030,2.008,0.996,0.389,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
166,328.477,202.665,67.546,33.766,16.876,8.093,4.039,2.013,0.999,0.390,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
167,329.225,203.127,67.700,33.843,16.914,8.112,4.049,2.017,1.001,0.391,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
168,329.974,203.588,67.854,33.920,16.953,8.130,4.058,2.022,1.004,0.392,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
169,330.722,204.050,68.008,33.997,16.992,8.149,4.067,2.027,1.006,0.393,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
170,331.470,204.512,68.161,34.074,17.030,8.167,4.077,2.031,1.009,0.394,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
171,332.218,204.973,68.315,34.151,17.069,8.186,4.086,2.036,1.011,0.395,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
172,332.966,205.435,68.469,34.228,17.107,8.204,4.095,2.041,1.013,0.396,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
173,333.714,205.896,68.623,34.305,17.146,8.223,4.105,2.046,1.016,0.397,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
174,334.462,206.358,68.777,34.382,17.184,8.242,4.114,2.050,1.018,0.398,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
175,335.210,206.820,68.931,34.459,17.223,8.260,4.123,2.055,1.021,0.399,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
176,335.958,207.281,69.085,34.536,17.261,8.279,4.133,2.060,1.023,0.401,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
177,336.707,207.743,69.239,34.613,17.300,8.297,4.142,2.064,1.025,0.402,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
178,337.455,208.205,69.393,34.690,17.339,8.316,4.151,2.069,1.028,0.403,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
179,338.203,208.666,69.547,34.767,17.377,8.334,4.161,2.074,1.030,0.404,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
180,338.951,209.128,69.701,34.844,17.416,8.353,4.170,2.079,1.033,0.405,0.194,0.001,0.001,0.001,0.001,0.001,0.001,0.001
181,339.699,209.589,69.855,34.921,17.454,8.371,4.179,2.083,1.035,0.406,0.195,0.001,0.001,0.001,0.001,0.001,0.001,0.001
182,340.447,210.051,70.009,34.998,17.493,8.390,4.189,2.088,1.037,0.407,0.196,0.001,0.001,0.001,0.001,0.001,0.001,0.001
183,341.195,210.513,70.163,35.075,17.531,8.409,4.198,2.093,1.040,0.408,0.196,0.001,0.001,0.001,0.001,0.001,0.001,0.001
184,341.943,210.974,70.317,35.152,17.570,8.427,4.207,2.097,1.042,0.409,0.197,0.001,0.001,0.001,0.001,0.001,0.001,0.001
185,342.691,211.436,70.470,35.229,17.608,8.446,4.217,2.102,1.045,0.410,0.197,0.001,0.001,0.001,0.001,0.001,0.001,0.001
186,343.439,211.897,70.624,35.306,17.647,8.464,4.226,2.107,1.047,0.411,0.198,0.001,0.001,0.001,0.001,0.001,0.001,0.001
187,344.188,212.359,70.778,35.383,17.685,8.483,4.235,2.111,1.049,0.412,0.199,0.001,0.001,0.001,0.001,0.001,0.001,0.001
